id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,
543084,en,The Biggest Little Farm,"The successes and failures of a couple determined to live in harmony with nature on a farm outside of Los Angeles are lovingly chronicled by filmmaking farmer John Chester, in this inspiring documentary.",11.37,43629,The Biggest Little Farm,7.6,78,
581933,kn,Natasaarvabhowma,A supernatural force influences a guy's behaviour and helps him finish important tasks.,1.251,43503,Natasaarvabhowma,6,2,
592336,it,Don't Stop Me Now,"Paola, a modern woman used to the hardships of modern life, takes her chance to make things right for herself.",13.579,43573,Don't Stop Me Now,6.3,266,
586954,de,Latte and the Magic Waterstone,"When a greedy bear steals a magic stone to keep the forestâ€™s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it.",57.391,43810,Latte and the Magic Waterstone,6.8,69,
411728,en,The Professor and the Madman,"Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",21.672,43531,The Professor and the Madman,7.2,676,
517093,ru,Balkan Line,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK terrorists. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",29.28,43545,Balkan Line,7.8,167,
650360,tr,Pocket Hercules: Naim Suleymanoglu,"From defecting to the Olympics, an underdog weightlifter powers through adversity to raise up his community in this biopic of Naim SÃ¼leymanoÄŸlu.",2.864,43791,Pocket Hercules: Naim Suleymanoglu,7.4,18,
517468,fr,The Truth,"Fabienne is a star; a star of French cinema. She reigns amongst men who love and admire her. When she publishes her memoirs, her daughter Lumir returns from New York to Paris with her husband and young child. The reunion between mother and daughter will quickly turn to confrontation: truths will be told, accounts settled, loves and resentments confessed.",9.791,43748,The Truth,6.2,139,
611259,de,The Space Between The Lines,"Emmi would like to cancel her subscription to ""Like"" magazine via e-mail. But due to a typo, her messages land in Leo Leikeâ€™s inbox. When Emmi repeatedly sends mails to the wrong address, Leo decides to inform her of her mistake. This marks the beginning of an extraordinary e-mail exchange, which can only be held between two strangers. Treading the fine line between complete strangeness and noncommittal intimacy, the two are soon sharing their innermost secrets and longings â€“ until they need to face the unavoidable question: Will their feelings, sent and received virtually, survive the test of a real-life encounter? And what will happen if they do?",3.118,43720,The Space Between The Lines,6.4,27,
615165,ja,Her Blue Sky,"High school student Aoi lives with her elder sister, Akane, after a tragic accident took their parents away 13 years ago. Because Akane has since been taking care of her single-handedly, Aoi wants to move to Tokyo after her graduation to relieve her sister's burden and pursue a musical career, inspired by Akane's ex-boyfriend Shinnosuke ""Shinno"" Kanamuro. Shinno was part of a band until he left for Tokyo to become a professional bassist after the sisters' parents passed away.  One afternoon, while Aoi practices her guitar in a guest house, she gets startled by the 18-year-old version of Shinno from 13 years ago! As if by coincidence, the current 31-year-old Shinno also returns to the town, but he has changed drastically. There are now two Shinno's in existence, but why is the Shinno from the past present?  The story revolves around these four individuals as they confront their inner feelings toward each other and make decisions that will affect their lives from here on out.",6.891,43749,Her Blue Sky,6.9,30,
563907,it,All You Need is Crime,"In the present day, three friends to make ends meet invent a ""criminal tour"" for the places which were scenes of the Banda della Magliana criminal acts, even with vintage clothes. Suddenly they are catapulted in the 1982, during the Spain World Cup, facing the real Banda della Magliana, which at that time had the control over illegal bets.",8.388,43475,All You Need is Crime,5.9,339,
403300,en,A Hidden Life,Austrian farmer Franz JÃ¤gerstÃ¤tter faces the threat of execution for refusing to fight for the Nazis during World War II.,16.481,43810,A Hidden Life,7.2,370,
441384,en,The Beach Bum,"An irreverent comedy about the misadventures of Moondog, a rebellious stoner and lovable rogue who lives large.",18.563,43545,The Beach Bum,5.6,285,
532938,fr,The Shiny Shrimps,"Matthias Le Goff, an Olympic champion at the end of his career, makes a homophobic statement on TV. His punishment: coach the Shiny Shrimps, a flamboyant and amateur gay water-polo team. They have only one thing in mind: to qualify for the Gay Games in Croatia where the hottest international LGBT athletes compete. It's the start of a bumpy and joyful ride - Faster, Higher, Stronger.",9.833,43593,The Shiny Shrimps,6.7,309,
606943,ml,Ittymaani: Made In China,"The son of a popular martial arts expert, Manikkunnel Ittymaani is an impulsive man who keeps landing into trouble.",1.855,43714,Ittymaani: Made In China,4.7,10,
515818,fr,Yao,"From his village in northern Senegal, Yao is a 13-year-old boy ready to do anything to meet his hero: Seydou Tall, a famous French actor. Invited to Dakar to promote his new book, the latter goes to his country of origin for the first time. To fulfill his dream, the young Yao organizes his fugue and brave 387 kilometers alone to the capital. Touched by this child, the actor decides to flee his obligations and to accompany him home. But on the dusty and uncertain roads of Senegal, Seydou understands that while rolling towards the village of the child, it also rolls towards its roots.",18.737,43488,Yao,6.5,185,
575359,ru,Odessa,"Odessa, August 1970. A heat wave. The city is full of tourists. Boris, a journalist and foreign affairs specialist, and his eight-year-old son Valeri arrive from Moscow to visit Borisâ€™ in-laws, Grigori Iosifovich and Raisa Irovna Davidov. But on the day of their arrival, Odessa declares a quarantine due to a cholera outbreak, and the city is closed off. Having come for a few days, the son-in-law is plunged into a world changed by serious danger. Family secrets will be disclosed, improbable events happen, and a great forbidden love starts.",3.171,43713,Odessa,6.9,9,
686901,zh,Seer Movie 7: Crazy Intelligence,Chinese animated fantasy adventure film based on the online game of the same name.,0.6,43679,Seer Movie 7: Crazy Intelligence,0,0,
509733,de,Spy Cat,"Four crazy antiheroes on the run. Their leader is the unworldly innocent, naive Marnie, a house cat who is not allowed to leave the house and only knows about real life from television",11.932,43566,Spy Cat,7,48,
656858,ml,Driving Licence,"A famous actor needs to renew his driver's licence, and the motor vehicle agent is a fan of his, but a series of misunderstandings causes a great deal of friction.",2.839,43819,Driving Licence,6.9,26,
499573,en,Top End Wedding,"Lauren and Ned are engaged, they are in love, and they have just ten days to find Laurenâ€™s mother who has gone AWOL somewhere in the remote far north of Australia, reunite her parents and pull off their dream wedding.",4.671,43587,Top End Wedding,5.8,22,
480857,en,Radioactive,The story of Nobel Prize winner Marie Curie and her extraordinary scientific discoveriesâ€”through the prism of her marriage to husband Pierreâ€”and the seismic and transformative effects their discovery of radium had on the 20th century.,14.919,43714,Radioactive,6.4,319,
570132,fr,Battle of the Classes,"As everyone knows, children make no difference between social classes, skin colors or religions. But then why does Corentin, Paul and Sofia's nine-year-old son, only have friends like him at Bagnolet's school? And when his friends all leave for a private school in Paris, his parents are frightened. From now on, Corentin is the only one in his class. But the only what?",12.825,43558,Battle of the Classes,5.8,221,
512263,en,Honey Boy,"The story of a child star attempting to mend his relationship with his law-breaking, alcohol-abusing father over the course of a decade, loosely based on Shia LaBeoufâ€™s life.",14.666,43777,Honey Boy,7.3,340,
484437,en,The Hole in the Ground,"Trying to escape her broken past, Sarah Oâ€™Neill is building a new life on the fringes of a backwood rural town with her young son Chris. A terrifying encounter with a mysterious neighbour shatters her fragile security, throwing Sarah into a spiralling nightmare of paranoia and mistrust, as she tries to uncover if the disturbing changes in her little boy are connected to an ominous sinkhole buried deep in the forest that borders their home.",21.301,43525,The Hole in the Ground,5.6,423,
529209,es,The Japon,"In 1614 a Japanese expedition led by the emperor's grandson landed in the Sevillian town of Coria del RÃ­o, and the heir to the throne fell in love with a beautiful Sevillian, formed a family and never returned to Japan. 400 years later, Emperor Satohito dies and the rightful heir turns out to be Paco Japan, a 37-year-old neighbor of Coria del RÃ­o. The life of Paco and his family will change dramatically when he sees himself overnight living in the Imperial Palace and preparing to be the new Emperors of Japan. The cultural and linguistic clash between Japanese and Andalusian will cause funny and crazy situations in this adventure where East and West shake hands.",5.864,43644,The Japon,4.4,47,
654187,en,Keep Safe Distance,,0.6,43784,Keep Safe Distance,0,0,
522039,en,The Last Black Man in San Francisco,"Jimmie Fails dreams of reclaiming the Victorian home his grandfather built in the heart of San Francisco. Joined on his quest by his best friend Mont, Jimmie searches for belonging in a rapidly changing city that seems to have left them behind.",9.75,43623,The Last Black Man in San Francisco,7.2,152,
575075,ru,The Hero,"Fifteen years ago Andrey graduated from a Secret Service school under the guidance of his father, that trained teenagers to be agents for the Foreign Intelligence Service. When this experimental school is closed, he settles in Europe and cuts ties with Russia. One day his father who was believed to be dead calls him to warn him that some security forces want Andrey dead so he must run and hide. While on the run Andrey finds Masha, his ex-classmate from the Secret Service school. He faces love and betrayal and learns the real scale of the ruthless spy game that he was dragged into against his will.",6.464,43734,The Hero,5.8,27,
574982,ru,The Blackout,"Contact between most towns on Earth has been severed. A small ring-like area in Eastern Europe still has electricity, and maybe even life is being reported from space. What military forces find outside the ring is shocking.",144.156,43790,The Blackout,6.6,224,
629500,tr,You've Got Murder,"Istanbul Police Department homicide detectives encounter a murder nothing like theyâ€™ve seen before.Commissioners Emin, Salih, Asuman and deputy Alaattin begin investigating.But strange murders keep happening. They donâ€™t have any evidence or any clues. Day by day, tempers flare and the police chiefs grow annoyed.As the murders keep piling up, the publicâ€™s interest rises. The pressure on Emin and his colleagues get intense.  At last, the chief of police assigns â€œcrime expertâ€ Dizdar KoÅŸu, who has recently come back from the US, to the team.Overwhelmed with panic, pressure and disdain, Emin and his friends try to solve the strangest series of murders with the most unusual methods.This fast race against time immediately turns into a tragicomedy.",3.538,43763,You've Got Murder,6.6,37,
466081,en,The Informer,"In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.",15.992,43707,The Informer,6.5,358,
505940,fr,Happy Birthday,"A mother of two gathers her loved ones to celebrate her birthday in her big house near the Loire Valley. The festivities are disrupted by the arrival of her daughter, who is known for her unpredictable outbursts.",7.786,43712,Happy Birthday,5.7,82,
648572,nl,Vic the Viking and the Magic Sword,"Vic dreams of going on an adventure with the Viking crew. But Halvar, his father thinks he is too frail to be part of such a dangerous journey. When Vicâ€™s mother, Ylva, is accidentally turned into a golden statue by the magical sword of Loki, Halvar and his crew have no choice but to sail to the forges of Loki, beyond the end of the world, in order to destroy the sword and bring Ylva back to life. Reluctantly, Halvar takes Vic along on the drakkar. During this trip filled with surprises and dangers, Vic will not miss the occasion to prove his father he does have the stuff of a true Viking.",4.587,43817,Vic the Viking and the Magic Sword,5.2,11,
522518,en,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets.,57.163,43588,A Dog's Journey,8.1,860,
602545,it,Into the Labyrinth,"When a kidnapping victim turns up alive after fifteen years, a profiler and a private investigator try to piece together the mystery.",22.241,43768,Into the Labyrinth,6.4,250,
634571,en,Spirits in the Forest,"A look at Depeche Mode's final moments of their 2017 Global Spirit Tour, featuring intimate stories from select fans.",12.134,43790,Spirits in the Forest,7.1,14,
565179,la,The First King,"Romulus and Remus, two shepherds and loyal brothers, end up taking part to a journey that will lead one of them to be the founder of the greatest nation ever seen. However, the fate of the chosen one will pass from killing his own brother.",75.694,43496,The First King,7.3,712,
480001,en,The Art of Self-Defense,"Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",13.817,43658,The Art of Self-Defense,6.6,355,
574376,es,Eye for an Eye,"Mario, an exemplary man, lives in a village on the Galician coast. In the old peopleâ€™s home, where he works as a nurse, everyone appreciates him. When the best known narco in the area, Antonio PadÃ­n, recently released from prison, enters the residence, Mario tries to make Antonio feel at home.  Now, PadÃ­n's two sons, Kike and ToÃ±o, are in charge of the family business. The failure of an operation will put Kike in jail and cause them to owe a large debt to a Colombian supplier. ToÃ±o will turn to the nurse to try to convince his father to assume the debt. But Mario has his own plans.",12.389,43707,Eye for an Eye,6.6,177,
430155,ru,Coma,"A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent.",26.148,43788,Coma,6.3,265,
527261,en,The Silence,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.",20.307,43601,The Silence,6.1,964,
492188,en,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",56.167,43775,Marriage Story,7.8,4684,
492616,en,Luce,"A star athlete and top student, Luce's idealized image is challenged by one of his teachers when his unsettling views on political violence come to light, putting a strain on family bonds while igniting intense debates on race and identity.",10.113,43679,Luce,6.6,149,
619441,es,Adios,"In Seville, Juan is starting to enjoy his weekends outside of prison when tragedy strikes: his little girl is killed in what looks like an accident.",14.134,43791,Adios,7.1,132,
508664,en,Danger Close,"Vietnam War, 1966. Australia and New Zealand send troops to support the United States and South Vietnamese in their fight against the communist North. Soldiers are very young men, recruits and volunteers who have never been involved in a combat. On August 18th, members of Delta Company will face the true horror of a ruthless battle among the trees of a rubber plantation called Long TÃ¢n. They are barely a hundred. The enemy is a human wave ready to destroy them.",117.377,43685,Danger Close,6.8,149,
520552,ru,The Conquest Of Siberia,"Ivan Demarin, a young officer of Peter the Firstâ€™s new guards, follows the Tsarâ€™s order and goes to the frontier town of Tobolsk, deep in the Siberian forest. There Ivan falls in love for the first time and he and his regiment happen to be involved in conspiracy of local princes who hunt for gold in the town of Yarkand. His fort is surrounded by hordes of wild Dzungars and there is no one to call for helpâ€¦",59.125,43517,The Conquest Of Siberia,6,28,
575094,en,Abigail,"A young girl Abigail lives in a city whose borders were closed many years ago because of an epidemic of a mysterious disease. Abby's father was one of the sick - and he was taken when she was six years old. Going against the authorities to find his father, Abby learns that her city is actually full of magic. And she discovers in herself extraordinary magical abilities.",17.404,43699,Abigail,5.9,139,
582887,fr,The Best Years of a Life,"They knew each other long ago: a man and a woman whose dazzling and unexpected romance captured in the now-iconic film, revolutionized our understanding of love. Today, the former race car driver seems lost in the pathways of his memory. In order to help him, his son seeks out the woman his father wasnâ€™t able to cherish but whom he constantly revisits in his thoughts and dreams. Anne reunites with Jean-Louis and their story picks up where they left itâ€¦",6.732,43607,The Best Years of a Life,6.7,58,
615137,zh,The 9th Precinct,An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,2.778,43706,The 9th Precinct,6,6,
533444,en,Waves,A controlling fatherâ€™s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,15.563,43784,Waves,7.6,295,
582873,it,Martin Eden,"The tale of an individualist proletarian in a time marked by the rise of mass political movements. In early 20th-century Italy, illiterate sailor Martin Eden seeks fame as a writer while torn between the love of a bourgeois girl and allegiance to his social class.",12.837,43712,Martin Eden,7,425,
639251,tr,Kral Åžakir: Korsanlar DiyarÄ±,,1.442,43742,Kral Åžakir: Korsanlar DiyarÄ±,9.8,2,
575113,it,ModalitÃ  aereo,"Diego is a successful entrepreneur. Rich and not caring for the good of others, no scruples to belittle the next. His attitude turns against him when he forgets in his airport bathroom his latest-generation mobile phone with social profiles, contacts and credit cards.",6.129,43517,ModalitÃ  aereo,6,138,
659153,ro,5Gang: A Different Kind of Christmas,"To keep the band together, Selly tries to earn money by making an appearance at the birthday party of a mobster's daughter - until he gets kidnapped.",5.236,43826,5Gang: A Different Kind of Christmas,8.5,93,
601131,en,Norm of the North: King Sized Adventure,"An ancient Chinese artifact has been stolen by a villainous archaeologist named Dexter. With the help of his Lemming friends, Norm must keep his word and embark on a journey across the world to help recover the artifact for the people of China.",9.456,43627,Norm of the North: King Sized Adventure,7.8,6,
585973,tr,Bir Ask Iki Hayat,"This film talks about the possibility of the course of two lives through the love between Umut and Deniz. It questions how oneâ€™s decisions can shape their fate. Sometimes small moments and decisions can entirely change the course of our lives. Umutâ€™s decision to take his dog Oscar for an evening walk allows his path to cross Denizâ€™s. On that night, Umut will have to decide between a gateway which leads to love and a life which he needs to face and encounter on his own.",2.808,43511,Bir Ask Iki Hayat,4.7,5,
607586,ur,Wrong No. 2,"A rich heiress who falls in love with a man who is not as financially stable as herself. When former love interests make an appearance, the new lovers face challenges.",1.067,43621,Wrong No. 2,8,2,
547590,en,El Chicano,A pair of twin brothers from East L.A. choose to live their lives differently and end up on opposite sides of the law.,13.526,43588,El Chicano,7,51,
608124,ur,Chhalawa,"Chhalawa revolves around love, relationships and family.",1.282,43621,Chhalawa,10,2,
617924,en,Roger Waters: Us + Them,"Filmed in Amsterdam on the European leg of his 2017 â€“ 2018 Us + Them tour which saw Waters perform to over two million people worldwide, the film features songs from his legendary Pink Floyd albums (The Dark Side of the Moon, The Wall, Animals, Wish You Were Here) and from his last album, Is This The Life We Really Want?",8.039,43740,Roger Waters: Us + Them,7.5,22,
575769,es,4x4,"Buenos Aires, Argentina. A luxurious van is parked on the sidewalk. A man enters with the purpose of stealing whatever he can find, but when he wants to leave, he cannot. The doors do not open, the control panel does not respond: the van has become an armored box and he is trapped like a mouse.",58.133,43559,4x4,6.4,54,
588459,tr,Turkish Ice Cream,"In 1915, two Turks in Australia make a living by selling ice cream. When they hear war has broken out, they decide to go to Ã‡anakkale. Authorities don't let them leave the island, so the two decide to put up a fight in Australia.",2.557,43539,Turkish Ice Cream,6.2,17,
500860,en,The Mustang,"While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",11.603,43539,The Mustang,7,249,
617768,en,The Song of Names,A man searching for his childhood best friend â€” a Polish violin prodigy orphaned in the Holocaust â€” who vanished decades before on the night of his first public performance.,12.12,43824,The Song of Names,6.7,63,
566213,tr,Honeyland,"When nomadic beekeepers break Honeylandâ€™s basic rule (take half of the honey, but leave half to the bees), the last female beehunter in Europe must save the bees and restore natural balance.",7.587,43672,Honeyland,8.1,158,
643571,tl,Unbreakable,Mariel and Deena were strangers until they became the best of friends because of the similarities in the pain that they had experienced. Their friendship is put to the test when one of them decides to get married.,1.4,43796,Unbreakable,10,1,
612654,en,Fantastic Fungi,"A vivid journey into the mysterious subterranean world of mycelium and its fruitâ€” the mushroom. A story that begins 3.5 billion years ago, fungi makes the soil that supports life, connecting vast systems of roots from plants and trees all over the planet, like an underground Internet.  Through the eyes of renowned mycologist Paul Stamets, professor of forest ecology Suzanne Simard, best selling author Michael Pollan, food naturalist Eugenia Bone and others, we experience the power, beauty and complexity of the fungi kingdom.",3.519,43707,Fantastic Fungi,6.6,15,
571783,ko,Race to Freedom: Um Bok-dong,"During the Japanese colonial rule of Korea, while people are in despair, Jae-ho tries to raise morale by winning cycle championship. Bok-dong, who started cycling with Jae-ho just to make a forture, becomes a symbol of hope for Koreans by defeating Japanese cyclists.",3.247,43523,Race to Freedom: Um Bok-dong,7.4,8,
497835,it,Sin,The life of Michelangelo Buonarroti.,5.746,43783,Sin,5.9,22,
508791,en,The Sun Is Also a Star,"Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her familyâ€™s deportation to Jamaica, and his concerning an education at Dartmouth.",21.812,43601,The Sun Is Also a Star,7,453,
473019,en,The Souvenir,"A shy but ambitious film student falls into an intense, emotionally fraught relationship with a charismatic but untrustworthy older man.",13.893,43602,The Souvenir,6.4,115,
441282,en,Night Hunter,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,19.937,43706,Night Hunter,6.5,466,
440762,en,Jay and Silent Bob Reboot,Jay and Silent Bob embark on a cross-country mission to stop Hollywood from rebooting the film based on their comic book counterparts Bluntman and Chronic.,25.45,43753,Jay and Silent Bob Reboot,5.8,254,
611562,en,Hollow Point,"When his wife and daughter are senselessly murdered, a grieving man finds himself caught up in a war between a group of charismatic vigilantes and the crime that infests their city.",57.569,43629,Hollow Point,6.8,99,
743974,ne,Jatrai Jatra,"Jatrai Jatra is a Nepalese comedy drama film released in 2019 and is the sequel to the 2016 film Jatra. It is directed by Pradip Bhattarai. In the first film, the three main characters get arrested by the police and now in the sequel, they are released. The film's story revolves around them finding a bag of gold and its consequences.",0.646,43602,Jatrai Jatra,7,1,
549945,nl,The Club of Ugly Children,"â€œKeep it clean!â€ â€“ The new president is serious about that, including looks. When Paul, whose large jug ears are quite apparent on class photo day, and some of the other â€œuglyâ€ kids are taken on a surprise trip, they realize that the president wants to hide them away. On the run, Paul is helped by Sara, one of the â€œprettyâ€ kids. They start an underground club to fight against the president. The movement soon turns into a revolution. The kids show the world that even children can rise up â€“ and that you donâ€™t have to be â€œprettyâ€ to be a hero!",3.204,43747,The Club of Ugly Children,6.9,10,
623780,pt,Os ParÃ§as 2,,3.514,43783,Os ParÃ§as 2,8,30,
589210,ur,Sherdil,"SherDil follows it's lead character Haris Mustafa, as he journeys from the academy to becoming a Flt Lt in the PAF, chasing his goals that are layered with personal and professional challenges.",1.286,43546,Sherdil,10,1,
501591,ar,Born a King,"A coming-of-age story set in 1919 about 14 year old Faisal, an Arab prince who is dispatched from the deserts of Arabia to London by his warrior father, Prince Abd Al-Aziz, on a high stakes diplomatic mission to secure the formation of his country.",3.049,43580,Born a King,8.2,10,
457335,en,Guns Akimbo,An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. Miles must fight heavily armed Nix and also save his kidnapped ex-girlfriend.,47.222,43717,Guns Akimbo,6.5,1236,
567224,hu,KÃ¶lcsÃ¶nlakÃ¡s,,2.045,43510,KÃ¶lcsÃ¶nlakÃ¡s,6,6,
621707,en,The Vigil,A man providing overnight watch to a deceased member of his former Orthodox Jewish community finds himself opposite a malevolent entity.,12.189,43751,The Vigil,5.7,123,
512954,ru,Leaving Afghanistan,1988-1989. The end of the Soviet-Afghan war. The USSR begins its withdrawal from Afghanistan. Soviet General Vasiliev's son - a pilot named Alexander gets kidnapped by the mujahideen after his airplane crashes. As a result the 108th motorized infantry division's long awaited return home gets put on hold for one last mission: bring the General's son back. Based on true events the previously untold story of the courageous and tragic withdrawal campaign (through the Salang pass) reveals the danger the horror and the complexity of human nature during wartime.,7.428,43595,Leaving Afghanistan,7,59,
599616,it,"I, Leonardo","Discover Leonardo da Vinci, the man, the painter, the scientist and the inventor, through a unique, engaging and fascinating journey in the mind of Leonardo.",2.906,43740,"I, Leonardo",5.5,29,
419706,en,Mary,"A struggling family buys an old ship at auction with high hopes of starting a charter business, only to discover her horrifying secrets on the isolated open waters.",13.498,43727,Mary,5.3,128,
593400,it,Se mi vuoi bene,"Diego (Claudio Bisio), a successful lawyer with a beautiful depression in progress, plays the role of a good bungling Samaritan who, wanting to do good to his loved ones, ends up devastating the lives of each one of them. So after a failed attempt at suicide he meets Massimiliano (Sergio Rubini), owner of an eccentric Chiacchiere shop. It's just chatting with Massimiliano that Diego understands the solution to get out of his emotional swamp: do good to all his loved ones. Diego surgically identifies the problems he thinks afflict his mother, his father, his brother, his daughter, his friends, even his ex-wife and, with the precision of a blindfolded sniper, ends up ruining his existence for each of them.",3.59,43755,Se mi vuoi bene,5.9,40,
558594,es,"Safornication, la pelÃ­cula",,0.6,43678,"Safornication, la pelÃ­cula",0,0,
438674,en,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",50.68,43517,Dragged Across Concrete,6.5,524,
505948,en,I Am Mother,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",61.887,43623,I Am Mother,6.7,1694,
599157,ur,Baaji,"Baaji takes the audiences on a journey filled with glamour, romance, scandal and intrigue. The film also pays a tribute to the classic social dramas of Pakistani cinema of the 1960s and the 1970s, while also finding inspiration from the golden era of Hollywood of the 1940s and 1950s.",1.218,43644,Baaji,1,1,
510298,en,Seberg,An ambitious young FBI agent is assigned to investigate iconic actress Jean Seberg when she becomes embroiled in the tumultuous civil rights movement in late 1960s Los Angeles.,16.058,43812,Seberg,6,114,
477428,cs,The Painted Bird,A young boy wanders Eastern Europe during World War II.,11.874,43720,The Painted Bird,7.1,59,
640155,tr,Comidark Films: The Getaway,4 pals find themselves in the middle of an adventure involving the US Army and aliens when one of them is gone missing during their secret weekend getaway without their wives in a spa center in KÃ¶mlÃ¼k.,2.899,43756,Comidark Films: The Getaway,4.8,26,
640154,tr,Comidark Films: In Between,"Working in a ferry as a waiter, Ayzek, having a defect with his front teeth, dreams to get his front teeth fixed and to marry his girlfriend, SongÃ¼l. The news gets out that the ferry company is turning over the management to a new one and the whole crew is to be interviewed. When the interviewer arrives on board, Ayzekâ€™s world is turned upside down.",2.352,43756,Comidark Films: In Between,6.1,25,
571473,it,5 Is the Perfect Number,"Peppino, a retired hitman for the Camorra, has now fully passed on his job and know-how to his single son, Nino. But when Nino is brutally assassinated, the old man is back in business to take revenge. Aside his everlasting love Rita and his longtime henchman TotÃ², Peppino will go to any lengths, even if it means bringing the Camorra down.",8.548,43706,5 Is the Perfect Number,6.4,168,
725149,en,Grateful Dead - Giants Stadium 1991,"The Grateful Deadâ€™s complete concert from June 17, 1991 at Giants Stadium in East Rutherford, New Jersey. The show is one of only two recorded on 48-track analog tape, providing spectacular and unprecedented audio quality. The 1991 Giants Stadium show features fan favorites such as ""Eyes Of The World,""""Truckinâ€™,""""Uncle Johnâ€™s Band,"" along with Grateful Dead rarities including ""Saint Of Circumstance,"" ""Might As Well,"" ""New Speedway Boogie,"" and so much more.",0.6,43678,Grateful Dead - Giants Stadium 1991,0,0,
587065,en,Bayala - A Magical Adventure,"As the dragons have almost disappeared from the kingdom of Bayala, the magic powers of the fairies are weakening. The fairy princesses Sera and Surah are thrilled when they discover they have the key to save the world in their hands: a dragon egg! Now the sisters must reach the dragon mountains and they embark on an adventurous journey into the unknown...",53.997,43762,Bayala - A Magical Adventure,5.5,12,
541977,ru,Guests,"Young Katya meets a merry company of visiting guys who have a specific entertainment - to organize parties in other people's empty houses. And Katya knows the right place: an old country house on the coast, the owner of which left for a long time. The secluded house, in which the spiritualist salon was at the beginning of the last century, seems to everyone an excellent option. Alarming, even the terrible abandonment of this place does not frighten anyone ... In the midst of the party, someone whom Katya never expected to see appears: the mysterious master of the house ... The man she loved. A man in the grip of otherworldly forces.",4.948,43531,Guests,6,37,
534011,nl,Vicious,A girls weekend in a remote cottage in the Ardennes. Relationships are put into focus - do the four girls know everything about each other? The filming of the 'best youth book' of 2012 written by Mel Wallis de Vries.,6.265,43489,Vicious,7.2,17,
709456,en,Miss Gangster,"La and May are twin sisters who were abandoned since they were little. La, the older one, is a pick-pocket who leads a gangster life. May, the younger one, works as a room attendant and always dreams of becoming a Miss Beauty. But a sudden incident occurs, which prevents May from joining the final round of Time Beauty Contest. In order to help her sister fulfill her wish, La disguises as May to join the contest. Not until then had she found herself facing the dark trappy backstage of a flashy beauty contest.",0.6,43784,Miss Gangster,0,0,
698102,en,63 Up,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,3.287,43620,63 Up,6.3,4,
340104,en,Lucy in the Sky,Astronaut Lucy Cola returns to Earth after a transcendent experience during a mission to space â€“ and begins to lose touch with reality in a world that now seems too small.,12.578,43728,Lucy in the Sky,4.9,88,
573150,es,The Goya Murders,"Madrid, Spain. A mysterious serial killer murders art collectors and uses their bodies to reproduce scenes from â€œLos caprichos,â€ a famous series of drawings by Spanish painter Francisco de Goyaâ€¦",6.173,43756,The Goya Murders,5.1,37,
458305,en,Vivarium,"A young woman and her fiancÃ© are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",99.101,43715,Vivarium,6,887,
